author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
2201849804,2021-09-26 08:31:23+00:00, ,1442044113277255686,ru,1,0,1,0,Twitter for Android,@Yuliya_Di_ В % идет относительная влажность для данной температуры. Абсолютная — в граммах на кубометр воздуха. И макс. возможная для каждой температуры своя. https://t.co/5CSXBYriGr
1436201293446631426,2021-09-26 08:31:09+00:00, ,1442044056226336777,ru,1,0,1,0,Twitter Web App,"@sherlockkkkk_h *Сквозь кашель*

- Не...кха...не знаю...кха

*Прокашлялся где то минуты четыре, потому шумно вдохнул, набирая в легкие побольше воздуха* Сам не понял что это было..."
1187258109057798144,2021-09-26 08:29:58+00:00, ,1442043758674157573,ru,0,1,1,0,Twitter Web App,"@NadoshaV @Iij1wcf0qUBYFbX Слова? Ну есть теория, что это происходит из-за вибрации воздуха и звука издаваемого гортанью, после чего в камере рта при помощи языка создаются отдельные слоги из гласных и согласных букв. https://t.co/bbk6rPsmur"
842925000,2021-09-26 08:29:33+00:00, ,1442043653917130755,ru,0,0,1,0,Twitter for iPad,"@Ledorub В одной комнате перекрыть, например в спальне, в другой открыть. И двери оставить открытыми для циркуляции воздуха)"
1606731008,2021-09-26 08:28:33+00:00, ,1442043402409873409,ru,0,0,0,847,Twitter for Android,"RT @cough_syrup666: Завидую людям, которые хорошо переносят холод, вот выходишь ты с таким человеком на улицу, а там злоебучий холод, ну ты…"
1248892091121442816,2021-09-26 08:25:43+00:00, ,1442042688820457472,ru,0,0,0,9,Twitter for Android,"RT @veskii4571: Воздух пахнет осенними листьями 
Вперемежку с озоном дождя…

Художник Владимир Игоревич Панич https://t.co/93RNCe8mMd"
1077977502348398599,2021-09-26 08:25:08+00:00, ,1442042543768625159,ru,0,0,0,1,Twitter for Android,"RT @JollyRogerFlag: @AzarovNikolay_ Коля я тебя прошу🤷🏻‍♂️ Народ на Майдане в первую очередь стоял за то, чтобы вы с Витей не портили в Укр…"
1137825869836279812,2021-09-26 08:23:37+00:00, ,1442042158161219587,ru,5,0,1,1,Twitter for Android,"@AzarovNikolay_ Коля я тебя прошу🤷🏻‍♂️ Народ на Майдане в первую очередь стоял за то, чтобы вы с Витей не портили в Украине воздух своим присутствием ☝️"
1615273484,2021-09-26 08:21:45+00:00, ,1442041689233833984,ru,1,0,0,0,Twitter Web App,"оставь хотя бы воздух, тем, что забито в память
устали все игрушки, но спать не собирались
ты тоже ждёшь ответы на скучные вопросы
а я не знаю, где ты, наверно, стала взрослой"
1410283161242812421,2021-09-26 08:20:03+00:00, ,1442041264527093760,ru,0,0,0,0,Twitter Web App,Политика ядерного сдерживания взялась не из воздуха.
965896685388955648,2021-09-26 08:18:49+00:00, ,1442040950386094084,ru,0,0,0,31,Twitter for iPhone,"RT @_shtorrrka: еще на арене поймала себя на мысли, что в последний раз ТАКОЕ было после гейши на капе-19. вот когда, знаете, весь зал дыши…"
125775646,2021-09-26 08:17:16+00:00, ,1442040560341057540,ru,0,0,0,0,Twitter for iPhone,"Забери эту ночь,
Отогрей, упокой.
Жизнь моя под рукой,
Смерть моя – этот дождь
Выпал крест этих мест,
Красных зорь-палачей,
Опустили в ручей,
А теперь я ничей.

Гениальность, имхо, в способности кристаллизовать словами тончайшую общественную ткань. Прямо из воздуха на бумагу."
189521344,2021-09-26 08:14:22+00:00, ,1442039834357510147,ru,0,0,0,0,Twitter for Android,+14 воздуха . Дождь .
1365711723081138181,2021-09-26 08:14:18+00:00, ,1442039815525048320,ru,0,0,0,0,Twitter for Android,"мне попался пустой фантик в сырках

он полностью герметичный и внутри только воздух

я считаю это успех https://t.co/b10eTFQFpE"
430953659,2021-09-26 08:14:05+00:00, ,1442039761754107905,ru,0,0,0,21,Twitter for Android,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
2431618531,2021-09-26 08:10:06+00:00, ,1442038758241603585,ru,0,0,0,0,SmmBox,"В Крым пришел холодный фронт с сильными дождями

На выходных температура воздуха на полуострове понизилась
https://t.co/WpMm7RImCn"
1250612421447897089,2021-09-26 08:09:21+00:00, ,1442038569200013317,ru,3,0,1,0,Twitter Web App,"Есть ощущение что из-за паскудной температуры воздуха я трачу больше сил на обогрев себя и от этого хочу есть больше
Даже мой собственный сраный организм требует с меня коммуналку"
926429129007869953,2021-09-26 08:07:41+00:00, ,1442038149459415040,ru,0,0,0,0,Buckshee Forum,"https://t.co/RYteqfALob
Актер Назаров спел песню про Дзюбу: за воздух некстати зацепился одною из ласт -  | Новости"
2659334527,2021-09-26 08:06:00+00:00, ,1442037728481320962,ru,0,0,0,0,Twitter Web App,Ученые предложили новую систему оценки качества воздуха: https://t.co/SvGE7Cmzwd
1063445083297640449,2021-09-26 08:04:51+00:00, ,1442037438520639493,ru,0,0,0,8,Twitter for Android,"RT @zAJseLHTAmx5vWI: Встретил своего ровесника из провинции. Он пожаловался, что у него жизнь не удалась.
Я хотел его подбодрить: нет жены-…"
2714256901,2021-09-26 08:02:41+00:00, ,1442036890459271168,ru,0,0,0,847,Twitter for Android,"RT @cough_syrup666: Завидую людям, которые хорошо переносят холод, вот выходишь ты с таким человеком на улицу, а там злоебучий холод, ну ты…"
3004894373,2021-09-26 08:00:00+00:00, ,1442036217839763459,ru,0,0,0,0,Twitter Web App,"Сельва находится в экваториальном и субэкваториальных поясах на обширных низменных участках суши в условиях постоянного пресноводного увлажнения. Влажность воздуха очень высока (80—90 %). Растительный и животный мир отличает разнообразие видов растений, животных. 🍃

#СловодняЧО https://t.co/IJzzxB48FW"
182636053,2021-09-26 07:59:54+00:00, ,1442036192237678593,ru,2,0,0,0,Twitter for iPhone,"#GhostOfTsushima как глоток свежего воздуха. Наверное первая стоящая игра со времён серии #TLOU. Даже придраться не к чему, идеально 😍"
1384902543332069378,2021-09-26 07:59:46+00:00, ,1442036156732948480,ru,0,0,0,1,Twitter for Android,"RT @grelka_s_vodkoi: Сережа старается объяснить Олегу интегралы, разбирая на примерах из учебника.

— Все понял?
— Ага.

Олег даже не знает…"
1042775050762547200,2021-09-26 07:59:07+00:00, ,1442035996309311490,ru,0,0,0,6,Twitter for Android,"RT @postpravednikov: gap year российским абитуриентам необходим, как воздух, подавляющее большинство ребят не понимают, чем они хотят заним…"
1014607927972388866,2021-09-26 07:57:12+00:00, ,1442035511158210564,ru,71,0,4,17,Twitter Web App,"🍁
Ах, этот воздух сентября..! 
Я не могу им надышаться!
А листья, падают, кружАтся, 
О чём-то важном говорят...

...Замрёт на миг осенний сад 
В предощущении покоя...
Ах, осень, что с тобой такое? 
Иль это просто взгляд назад? https://t.co/IfYyi2PZZA"
1170242255220805633,2021-09-26 07:56:47+00:00, ,1442035408565587971,ru,0,0,1,0,Twitter Web App,"@eylerfennell при чем что его проблемы с воздуха не взяты, это действительно как то....."
2338722625,2021-09-26 07:56:41+00:00, ,1442035381508067330,ru,0,0,0,8,Twitter Web App,"RT @zAJseLHTAmx5vWI: Встретил своего ровесника из провинции. Он пожаловался, что у него жизнь не удалась.
Я хотел его подбодрить: нет жены-…"
994135247745966080,2021-09-26 07:54:51+00:00, ,1442034922374397954,ru,0,0,0,21,Twitter Web App,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
362966970,2021-09-26 07:51:49+00:00, ,1442034155877961728,ru,0,0,0,847,Twitter for iPhone,"RT @cough_syrup666: Завидую людям, которые хорошо переносят холод, вот выходишь ты с таким человеком на улицу, а там злоебучий холод, ну ты…"
368173835,2021-09-26 07:49:05+00:00, ,1442033470386188290,ru,0,0,0,0,Twitter Web App,«За воздух некстати зацепился одною из ласт». Актёр Назаров спел о «Спартаке» и Дзюбе https://t.co/O84Q3Hm4SX
1171540133042151424,2021-09-26 07:45:40+00:00, ,1442032608955691016,ru,7,0,1,0,Twitter for iPhone,"возбужденный член, прижатый к животу, и на слегка покрасневшее лицо растрепанного Тетты. Слишком горячо, Шуджи невольно глухо втягивает в себя тяжёлый разряженный воздух. 
Кисаки не чувствует ничего, кроме стыдного удовольствия, когда парень стягивает с себя штаны до середины"
2922843298,2021-09-26 07:45:26+00:00, ,1442032549337997313,ru,0,0,0,0,Twitter Web App,"@KermlinRussia Дима - спасибо за МФЦ и госуслуги! Похер на все. В этом аду ты был нежным и прекрасным облачком, глотком свежего воздуха, корешом Обамы. Жаль, что еще и прихвостнем, конечно. Классный ты был."
1321826995378946051,2021-09-26 07:44:48+00:00, ,1442032390839287813,ru,1,0,1,0,Twitter for iPhone,самый большой писюн на свете у людей у которых есть все маги воздуха https://t.co/kNz1NV9qoR
1305843356795363329,2021-09-26 07:44:40+00:00, ,1442032358996250624,ru,71,1,7,8,Twitter Web App,"Встретил своего ровесника из провинции. Он пожаловался, что у него жизнь не удалась.
Я хотел его подбодрить: нет жены- не пилит, низкая ЗП- работа рядом, нет жилья - живешь с бабушкой- ей веселей, не уехал из провинции - чистый воздух, нет пробок, нет авто..
Одни плюсы!
Не убедил"
399501862,2021-09-26 07:43:26+00:00, ,1442032046482800642,ru,2,0,1,0,Twitter for Android,"@bschernykh Чоо? Они ж так сами и воюют - через контроль воздуха с помощь авиации, а затем она же оказывает поддержку наземным силам."
155138550,2021-09-26 07:39:06+00:00, ,1442030957700292608,ru,0,0,0,0,Fanat1k_ru,«За воздух некстати зацепился одною из ласт». Актёр Назаров спел о «Спартаке» и Дзюбе https://t.co/Z6EIVcU4eC
90351815,2021-09-26 07:37:35+00:00, ,1442030575704059904,ru,0,0,0,21,Twitter for Android,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
287529778,2021-09-26 07:35:54+00:00, ,1442030150082719746,ru,0,0,0,0,IFTTT,В Калужской области воздух прогреется до +11 градусов https://t.co/iHPY1LmxPm
291696915,2021-09-26 07:34:25+00:00, ,1442029779591446535,ru,2,0,2,0,Twitter Web App,@ELENA20200036 @wcj26OhOIlupNOG А почему так поздно? Может у вас температура воздуха нормальная? У нас +3. И сегодня снежок был.
1403428151741587461,2021-09-26 07:33:55+00:00, ,1442029653707853824,ru,1,0,0,0,Twitter for Android,@Zhanna_vkook 👀у меня воздух закончился.....
2364474306,2021-09-26 07:28:47+00:00, ,1442028360977297408,ru,0,0,1,0,Twitter for iPhone,"но все оказалось намного проще, чем я думала. надо было просто его вечно замораживать с помощью льда и все. он не двигается и не может подняться в воздух, а ты его бьешь в замороженном состоянии. я только что с ним справилась с помощью кэйи за минуту…с помощь его одного!!!"
1420986177222492163,2021-09-26 07:28:32+00:00, ,1442028296351387649,ru,0,0,0,0,Twitter Web App,Свежий и чистый воздух в комфорте закрытых  Где купить бризеры приточные освежители. https://t.co/UafDWa2AsE https://t.co/hdkV05VREW
452320644,2021-09-26 07:25:52+00:00, ,1442027625006964738,ru,0,0,0,21,Twitter for Android,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
883604197446479872,2021-09-26 07:25:49+00:00, ,1442027614458327041,ru,0,0,0,3,Twitter Web App,"RT @lesserguardian: Мммм, ясно. Позвоню в Мончегорск, обрадую родителей, у них вон какой освежитель воздуха стоит у города. Всё для белого…"
1371172902599544832,2021-09-26 07:25:41+00:00, ,1442027579591086081,ru,3,0,1,0,Twitter for Android,@KorroziaZhopy ворованный воздух мой мужик.
1371172902599544832,2021-09-26 07:25:30+00:00, ,1442027533608833026,ru,0,0,0,2,Twitter for Android,"RT @KorroziaZhopy: Да кто этот ваш антидепрессант, что за ученик ворованного воздуха???"
1306974775626076162,2021-09-26 07:25:08+00:00, ,1442027443116822531,ru,0,0,0,1,Twitter Web App,"RT @smailik879: Классическое бабье лето-это особая история,когда отрог выс. давления простирается от Азорского антициклона через юго-западн…"
1205834581221527553,2021-09-26 07:21:44+00:00, ,1442026585834418180,ru,0,0,0,9,Twitter for Android,"RT @veskii4571: Воздух пахнет осенними листьями 
Вперемежку с озоном дождя…

Художник Владимир Игоревич Панич https://t.co/93RNCe8mMd"
1397804471611187201,2021-09-26 07:19:12+00:00, ,1442025949583880192,ru,3,0,1,0,Twitter for Android,"Утречка) 
Прости, я вчера весь день провёл за видеоиграми и не поинтересовался, как у тебя дела😥
Как проходят твои выходные? Ты хорошо спишь? Вовремя кушаешь? А на воздух выходишь? https://t.co/xutB5Vh8km"
771820890,2021-09-26 07:15:16+00:00, ,1442024961355431936,ru,0,0,0,2,Twitter for Android,"RT @Politprivet: Безмятежна осенняя даль,
Воздух свеж и прозрачно- хрустален.
Солнце начало ниже летать
По слегка побледневшему небу... (А.…"
2868981040,2021-09-26 07:12:56+00:00, ,1442024373284532229,ru,0,0,1,0,Twitter Web App,"@natbes не колитесь, россияне, не  колитесь - чище воздух без вас будет"
4060341825,2021-09-26 07:10:07+00:00, ,1442023661918203904,ru,0,0,0,0,spartakolog.ru,📷 «За воздух некстати зацепился одною из ласт». Актёр Назаров спел о «Спартаке» и Дзюбе #спартак https://t.co/eh6uyJWksz https://t.co/ZteEJ1Y3ad
2462817780,2021-09-26 07:09:01+00:00, ,1442023386322980866,ru,0,0,0,0,Jenkers Rus Posting,За воздух некстати зацепился одною из ласт. Актёр #Назаров спел о #Спартак'е и #Дзюбе https://t.co/w54CzG9I1p https://t.co/iuAs7zEoHu
2708629940,2021-09-26 07:06:45+00:00, ,1442022817147596803,ru,0,0,0,21,Twitter Web App,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
1195260546616049664,2021-09-26 07:06:23+00:00, ,1442022722431639556,ru,0,0,0,1,Twitter for iPhone,"RT @kaktus__media: Время офигительных историй: сегодня в Узгене во время свадьбы друг жениха стрелял в воздух из автомата, сам автомат прин…"
110348841,2021-09-26 07:06:21+00:00, ,1442022713657266178,ru,2,0,0,0,Twitter for Android,"@AvdNestor @pashapankov100 Можно повесить вентилятор, он будет разгонять теплый воздух."
372911423,2021-09-26 07:05:07+00:00, ,1442022405560356870,ru,0,0,0,21,Twitter for Android,"RT @Pers0naGrata: Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм эта…"
557770711,2021-09-26 07:04:29+00:00, ,1442022244604121089,ru,118,0,5,21,Twitter Web App,"Народ нищает. Это выгодно власти; нищих легче купить; прошедшие выборы тому свидетельство.
Некоторые считают аскетизм этакой доблестью и духовной скрепой и объявляют борьбу ""потреблядству"".
На самом деле, покупки - кровь и воздух для экономики. 👇"
540058318,2021-09-26 07:03:06+00:00, ,1442021896405622785,ru,1,0,0,0,Twitter Web App,"@ZaurAxmedov10 Помню отрывок из книги- приманкой была утка привязанная на прочной тонкой леске, и когда её подняли в воздух какой то мудак дёрнул эту леску, а сокол никогда не промахивающийся разбился в своём последнем полёте, и без шутки ""птичку- жалко""😱😢🦅🌥️"
1211259302515621888,2021-09-26 07:02:57+00:00, ,1442021859290062849,ru,0,0,0,0,Twitter Web App,"@TNT_Online молодцы, теперь их всех к идраку отправить плацкартными вагонами, что бы в России воздух был чище. https://t.co/80RR6dB3Wn"
898993161082679296,2021-09-26 07:01:57+00:00, ,1442021609641029635,ru,4,0,1,0,Twitter for Android,"Я видела это только на книгах и в интернете, а теперь увидела своими глазами и офигела. Слишком шикарный вид, а воздух просто кайф. Обожаю природу😫💔"
1092745135715246081,2021-09-26 07:01:22+00:00, ,1442021459849846784,ru,0,0,0,0,NovaPress,"Синоптики спрогнозировали погоду в Псковской области в октябре
По прогнозу синоптиков, в Псковской области среднемесячная температура воздуха в октябре ожидается в пределах нормы
https://t.co/RaODxTJDAf
#псков https://t.co/Mx8GkomZGs"
825110060816809984,2021-09-26 07:01:10+00:00, ,1442021412462530562,ru,0,0,1,0,Twitter for iPhone,"@changeyrways всегда открыто окно потому что это 
а) свежий воздух
б) есть такая вещь как комната на солнечной стороне без балкона где с отоплением становится душно и можно упасть в обморок
одеяло одно все комфи:/"
890511971736580096,2021-09-26 06:59:25+00:00, ,1442020972522098691,ru,0,0,0,0,Twitter Web App,"🌿🍂 Каблучки обула - настроенье подняла!..
Все на свежий воздух , пока позволяет погода ! https://t.co/7XODUo7MsN"
566130046,2021-09-26 06:57:46+00:00, ,1442020554660319234,ru,0,0,0,9,Twitter for Android,"RT @veskii4571: Воздух пахнет осенними листьями 
Вперемежку с озоном дождя…

Художник Владимир Игоревич Панич https://t.co/93RNCe8mMd"
1712630977,2021-09-26 06:57:01+00:00, ,1442020368508604417,ru,2,0,0,0,Twitter Web App,"По словам Пескова, это «обычный отдых: тайга, горы, прогулки, свежий воздух и так далее».
https://t.co/S3IyBb4MHS"
1320833973845741571,2021-09-26 06:57:01+00:00, ,1442020364586913800,ru,2,0,1,1,Twitter Web App,"@YAVADV @RiwskiGeralt @dimsmirnov175 Панели производятся из стеклокерамики и металла, а ТЭН не имеет ограничений эксплуатационного срока т.е. он вечный, чему там гореть ? 
Особенность таких обогревателей, они греют не воздух а предметы интерьера."
1150409285765087233,2021-09-26 06:56:23+00:00, ,1442020208739160065,ru,198,0,1,1,Twitter for iPhone,"Сережа старается объяснить Олегу интегралы, разбирая на примерах из учебника.

— Все понял?
— Ага.

Олег даже не знает, про что Сережа говорил, потому что все это время представлял, как мягко коснется губ Разумовского своими губами и будет целовать, пока есть воздух.

#сероволк"
818786505984450560,2021-09-26 06:55:37+00:00, ,1442020013569974276,ru,0,0,0,0,Twitter Web App,"классно, теперь еще и кондиционер просто перестал греть воздух.
ДОРОГОЙ, Я ПОНИМАЮ ЧТО ТЫ УСТАЛ, Я ТОЖЕ УСТАЛА, МНЕ ТОЖЕ ПИЗДОС ХУЕВО, НО МОЖНО МНЕ ХОТЯ БЫ БУДЕТ БЛЯДЬ НЕ ХОЛОДНО"
3204570285,2021-09-26 06:55:36+00:00, ,1442020010906488832,ru,5,0,0,2,Twitter Web App,"Безмятежна осенняя даль,
Воздух свеж и прозрачно- хрустален.
Солнце начало ниже летать
По слегка побледневшему небу... (А.Сажин) https://t.co/FEw4nyN08X"
1245407989554720779,2021-09-26 06:52:06+00:00, ,1442019128982708227,ru,1,0,0,0,Twitter for Android,"Блин хочется радоваться потому что на улице солнце и из она дует приятный весенний воздух но я не могу 
Ненавижу это состояние..."
753996277671755776,2021-09-26 06:50:59+00:00, ,1442018847515713536,ru,0,0,0,5,Twitter for Android,"RT @BaronHieronymus: О чём я думаю? О падающих звёздах... Гляди, вон там одна, беззвучная, как дух, алмазною стезей прорезывает воздух и во…"
2580188875,2021-09-26 06:50:11+00:00, ,1442018644968366081,ru,0,0,0,2,Twitter for Android,"RT @DD_strange_: @maxdestructionn Само кога се мешаме со битолчани, не ми се диши ист воздух со нив."
246121628,2021-09-26 06:48:01+00:00, ,1442018099692179456,ru,0,0,0,0,Новости Москвы,"Синоптики рассказали о погоде в Москве в воскресенье: Облачная погода и кратковременный дождь ожидают москвичей в воскресенье, воздух прогреется... https://t.co/1XJUkwDPXq"
876352838103953408,2021-09-26 06:43:13+00:00, ,1442016894156873734,ru,0,0,0,15,Twitter for iPhone,"RT @Livotovas: Хотите сказать, некоторые не открывают с утра все окна в доме, чтобы заморозиться, но зато впустить свежий воздух…"
357468982,2021-09-26 06:41:12+00:00, ,1442016385358512128,ru,0,0,0,0,NovaPress,"Синоптики предупреждают о минусовых температурах в Башкирии
С конца сентября температура воздуха в Башкирии начнет неуклонно снижаться. Об этом свидетельствуют расчеты Башгидрометцентра. https://t.co/GyFM8DwUZZ https://t.co/buYNYYInVM"
1386847639,2021-09-26 06:40:23+00:00, ,1442016180210896899,ru,0,0,0,0,NovaPress,"С конца сентября температура воздуха в Башкирии начнет неуклонно снижаться. Об этом свидетельствуют расчеты Башгидрометцентра. 
https://t.co/upmdvKdtTJ https://t.co/kBU8Shg6oa"
2231248505,2021-09-26 06:40:05+00:00, ,1442016105472663554,ru,0,0,0,0,Twitter for Android,"@15mCCQ8w121TeI8 @G_Zyuganov А дальше со своей предательской и трусливой номенклатурой продолжит сотрясать воздух, рассказывать о чудодейственных программах и про народные предприятия"
1263725220009070592,2021-09-26 06:36:47+00:00, ,1442015275272990721,ru,1,0,0,0,Twitter for Android,"@_nmdiana Почему-то половина пачки чипсов со вкусом воздуха,а не чипсов"
3154010949,2021-09-26 06:36:17+00:00, ,1442015149011898368,ru,0,0,0,3,Twitter for Android,"RT @helenhelen77: Скоро уйдут дожди,  и мы опять станем свидетелями ежегодного октябрьского чуда. Я так жду всегда: краски деревьев, шуршан…"
2928477395,2021-09-26 06:34:04+00:00, ,1442014592306192384,ru,1,0,0,0,Twitter Web App,"🍂Доброе воскресное утро, друзья!

☔В Озёрах сегодня пасмурно и дождливо.
🌡К середине дня воздух прогреется до +10 градусов.
🌬️Ветер северо-западный 6-8 м/с с порывами до 12 м/с.

🍂Всем хорошего дня и отличного настроения!

#МоиОзёры https://t.co/8wZVV2EzqM"
1360207866184028162,2021-09-26 06:34:01+00:00, ,1442014579735760898,ru,0,0,0,2,Twitter Web App,RT @d5SayyUAL0rLSBL: Опубликованы кадры отдыха Владимира Путина в начале сентября в Сибири. В тайге он находился вместе с министром обороны…
1436201293446631426,2021-09-26 06:27:31+00:00, ,1442012942472466432,ru,2,0,1,0,Twitter Web App,"@sherlockkkkk_h *Прикрыл глаза, немного углубляя поцелуй, ложа одну руку на шею Холмсу и чувствуя его сердцебиение,но Шерлок тоже мог чувствовать, как сердце Джима также бешено колотиться, вскоре, воздух в легких кончился и пришлось отстранится, переводя дыхание, на губах у Мориарти была улыбка*"
1273290650654511106,2021-09-26 06:27:23+00:00, ,1442012911216603136,ru,0,0,0,0,NovaPress,"В воскресенье на юге Курземе до +18 С  https://t.co/dxl02y5O5G

В воскресенье максимальная температура воздуха в Латвии ожидается от +12 градусов на востоке страны до +18 градусов на юге Курземе, прогнозируют синоптики. https://t.co/2Qq18bmjcy"
2825555106,2021-09-26 06:22:02+00:00, ,1442011563599269889,ru,0,0,0,0,ContentPosting,"Погода на Ямале 26 сентября: воздух прогреется до +8 градусов

Утром ожидается туман
https://t.co/VpfZKIsvTM"
1253993692945416197,2021-09-26 06:21:55+00:00, ,1442011534121738242,ru,0,0,0,13,Twitter for Android,"RT @jistkptup: ты выходишь из зала, сжимая спортивную сумку в руке сильнее, когда чувствуешь как холодный воздух ударяется о кожу.
- ура, м…"
212972473,2021-09-26 06:21:20+00:00, ,1442011386142285825,ru,0,0,0,31,Twitter for iPhone,"RT @_shtorrrka: еще на арене поймала себя на мысли, что в последний раз ТАКОЕ было после гейши на капе-19. вот когда, знаете, весь зал дыши…"
1312643343818596352,2021-09-26 06:21:16+00:00,1aff60a7a685ad11,1442011371902697473,ru,2,0,1,0,Twitter for Android,"@_Niura_Y Отличной прогулки! Свежий воздух - это то, что надо для восстановления сил. Представляю, как красиво в осеннем лесу! 💖💖💖💖💖"
2825555106,2021-09-26 06:20:50+00:00, ,1442011259574972420,ru,0,0,0,0,NovaPress,Погода на Ямале 26 сентября: воздух прогреется до +8 градусов https://t.co/CjEhk6Zhwi https://t.co/etHbe1lfnu
1236224666483724288,2021-09-26 06:18:34+00:00, ,1442010688453443584,ru,2,0,1,0,Twitter for Android,@svetaychik @bulavka57 Любовь - это свежий воздух для души! ☝️😙
1112108190047653888,2021-09-26 06:17:14+00:00, ,1442010355123826688,ru,2,0,1,0,Twitter for iPhone,"@Vladimir67arius @bulavka57 Свежий воздух - это прекрасно ! Мне сегодня вот нужно выбраться по магазинам и с нашей погодой не знаешь ,что надевать ?! Кто ещё в шлепках ,а кто-то уже и в сапогах .
Да,любить это прекрасно ! Люби,не бойся !"
1380780177953800193,2021-09-26 06:16:43+00:00, ,1442010226786553857,ru,0,0,0,0,Twitter Web App,"На Международной космической станции (МКС) нашли новую трещину в российском модуле «Звезда», приведшую к утечке воздуха, следует из переговоров космонавтов с Землей. Об этом сообщает РИА Новости

https://t.co/QwsGEolDMX

519."
1342801908831055875,2021-09-26 06:16:04+00:00, ,1442010060880707584,ru,1,0,1,0,Twitter for Android,@I_zaebalsa_blya у меня все просто я думала он булочка 🤷🏻‍♀ а он воздух трахает и нас всех заодно
1034329926944612352,2021-09-26 06:14:55+00:00, ,1442009772023115780,ru,1,0,1,0,Twitter Web App,"@lion4u_ Мы даже не успели ничего понять.Потом побежала мимо нас в кухню,схватила освежитель воздуха,стала брызгать на раковину,и стонать.Потом пробежала мимо нас опять,схватила телефон,стала кому то звонить,жаловаться,рыдать,канючить....
Всё это произошло минуты за 3."
3433300905,2021-09-26 06:13:25+00:00, ,1442009394066120706,ru,0,0,0,0,Twitter Web App,"@ascherbach @RUjNZ4XGd1IrGp2 @kaucarija Подкрепления в 1941 году появлялись из воздуха? Представляешь, они пешком на Запад шли, через деревню где родился Есенин. Что бы помочь обороняющимся товарищам. Погон тогда не носили. Петлички."
1188720442128945152,2021-09-26 06:12:14+00:00, ,1442009096736034821,ru,1,0,0,0,Twitter for Android,@rmrqSq2LGRDo0d8 А дальше воздух вышел или пшик)))
1384174526817193984,2021-09-26 06:11:16+00:00, ,1442008853390839809,ru,1,0,1,0,Twitter for Android,"@Katyakremlebot Я такого никогда не видела. Вот просто их было столько, что в прямом смысле воздух звенел. Включаешь фонарик, чтоб прикормку налепить на пружины - и всё. Ты человек в комариной маске. И перчатках из комаров."
716905466039824384,2021-09-26 06:10:52+00:00, ,1442008752526352385,ru,0,0,1,0,Twitter for Android,"если я вода, то я чувствую, что меня заморозили

если я огонь, то я чувствую, что меня потушили

если я воздух, то я чувствую, что во мне частички тяжелых газов

если я земля, то я чувствую, что меня осушила засуха"
1244167054900498433,2021-09-26 06:08:06+00:00, ,1442008055772848128,ru,17,0,2,2,Twitter Web App,"Опубликованы кадры отдыха Владимира Путина в начале сентября в Сибири. В тайге он находился вместе с министром обороны Сергеем Шойгу.

«Это обычный отдых: тайга, горы, прогулки, свежий воздух и так далее» — так охарактеризовал отпуск президента Песков

https://t.co/GFAvYzCuNK"
1167088019171610625,2021-09-26 06:06:58+00:00, ,1442007769834471426,ru,11,0,0,0,Twitter for iPhone,тот факт что у моих мью температура воздуха днем ниже чем у меня ночью💀💀💀💀
1106803299032989696,2021-09-26 06:06:49+00:00, ,1442007732299747328,ru,0,0,0,31,Twitter Web App,"RT @_shtorrrka: еще на арене поймала себя на мысли, что в последний раз ТАКОЕ было после гейши на капе-19. вот когда, знаете, весь зал дыши…"
1431489091917524994,2021-09-26 06:05:57+00:00, ,1442007514019733506,ru,0,0,0,31,Twitter Web App,"RT @_shtorrrka: еще на арене поймала себя на мысли, что в последний раз ТАКОЕ было после гейши на капе-19. вот когда, знаете, весь зал дыши…"
1734067356,2021-09-26 06:03:45+00:00, ,1442006960707149831,ru,0,0,0,0,Postmypost,"“Бабье лето” скоро всё же наступит. Синоптики предполагают, что ждать кратковременного потепления осталось недолго. Уже в среду небо прояснится, станет солнечно и сухо. Дневная температура воздуха в течение нескольких дней будет достигать 13-15 градусов тепла."
1197492479135797248,2021-09-26 06:03:37+00:00, ,1442006928255856641,ru,0,0,0,0,Twitter for Android,"@poteryashka2007 Неестественный отбор 😉😭🤮😰
Да и всё равно только сотрясение воздуха..."
2323599054,2021-09-26 06:01:55+00:00, ,1442006499287515138,ru,37,0,0,9,Twitter for iPhone,"Воздух пахнет осенними листьями 
Вперемежку с озоном дождя…

Художник Владимир Игоревич Панич https://t.co/93RNCe8mMd"
477296493,2021-09-26 05:59:51+00:00, ,1442005979579633664,ru,0,0,0,0,IFTTT,"#Омск сейчас: снова облачно, температура воздуха 4°C. #погода"
